index,time,XMA_CCBV04,XMA_CCBV12,XMA_CCBV20,XMA_CCBV28,XMA_CCBV36,XMA_OBR03,XMA_OBR03,XMA_OBR06,XMA_OBR06,XMA_OBR14,XMA_OBR14,XMA_OBR17,XMA_OBR17,shot_index,plasma_current
849,0.1466499922275545,0.39794921875,0.6494140625,0.52734375,0.6640625,0.75439453125,0.458984375,0.458984375,0.60546875,0.60546875,-0.31494140625,-0.31494140625,-0.23193359375,-0.23193359375,0,723.5139770507812
850,0.1468999922275545,0.400390625,0.6494140625,0.52734375,0.6640625,0.7568359375,0.458984375,0.458984375,0.60546875,0.60546875,-0.31494140625,-0.31494140625,-0.234375,-0.234375,0,722.7945556640625
851,0.1471499922275545,0.400390625,0.64697265625,0.52734375,0.66162109375,0.75927734375,0.4638671875,0.4638671875,0.60546875,0.60546875,-0.3125,-0.3125,-0.234375,-0.234375,0,723.4568481445312
852,0.1473999922275545,0.400390625,0.64697265625,0.52734375,0.66162109375,0.75927734375,0.46630859375,0.46630859375,0.60546875,0.60546875,-0.31494140625,-0.31494140625,-0.234375,-0.234375,0,724.9100341796875
853,0.1476499922275545,0.40283203125,0.64697265625,0.52734375,0.66162109375,0.76171875,0.4638671875,0.4638671875,0.60546875,0.60546875,-0.3173828125,-0.3173828125,-0.234375,-0.234375,0,724.8270263671875
854,0.1478999922275545,0.40283203125,0.64697265625,0.52978515625,0.66162109375,0.75927734375,0.4638671875,0.4638671875,0.60546875,0.60546875,-0.3173828125,-0.3173828125,-0.234375,-0.234375,0,724.3160400390625
855,0.1481499922275545,0.40283203125,0.64697265625,0.52734375,0.66162109375,0.7568359375,0.46142578125,0.46142578125,0.60791015625,0.60791015625,-0.31494140625,-0.31494140625,-0.234375,-0.234375,0,725.1878662109375
856,0.1483999922275545,0.400390625,0.64697265625,0.52978515625,0.66162109375,0.75927734375,0.4638671875,0.4638671875,0.60791015625,0.60791015625,-0.31494140625,-0.31494140625,-0.234375,-0.234375,0,723.186767578125
857,0.1486499922275545,0.4052734375,0.64697265625,0.52734375,0.66162109375,0.76171875,0.46630859375,0.46630859375,0.60791015625,0.60791015625,-0.3173828125,-0.3173828125,-0.23681640625,-0.23681640625,0,722.7276000976562
858,0.1488999922275545,0.4052734375,0.6494140625,0.52978515625,0.66162109375,0.76416015625,0.46630859375,0.46630859375,0.60791015625,0.60791015625,-0.31494140625,-0.31494140625,-0.234375,-0.234375,0,724.9326171875
859,0.1491499922275545,0.4052734375,0.64697265625,0.52734375,0.66162109375,0.76171875,0.46630859375,0.46630859375,0.6103515625,0.6103515625,-0.31494140625,-0.31494140625,-0.234375,-0.234375,0,724.6412963867188
860,0.1493999922275545,0.4052734375,0.64697265625,0.52978515625,0.66162109375,0.76416015625,0.46630859375,0.46630859375,0.6103515625,0.6103515625,-0.3173828125,-0.3173828125,-0.234375,-0.234375,0,724.772216796875
861,0.1496499922275545,0.40283203125,0.64453125,0.52978515625,0.6591796875,0.76171875,0.4638671875,0.4638671875,0.61279296875,0.61279296875,-0.3173828125,-0.3173828125,-0.234375,-0.234375,0,724.1036376953125
862,0.1498999922275545,0.40283203125,0.64453125,0.52978515625,0.6591796875,0.75927734375,0.46630859375,0.46630859375,0.61279296875,0.61279296875,-0.3173828125,-0.3173828125,-0.23681640625,-0.23681640625,0,723.1058959960938
863,0.1501499922275545,0.40283203125,0.64453125,0.52978515625,0.6591796875,0.7568359375,0.46630859375,0.46630859375,0.61279296875,0.61279296875,-0.3173828125,-0.3173828125,-0.23681640625,-0.23681640625,0,723.13916015625
864,0.1503999922275545,0.4052734375,0.64697265625,0.52978515625,0.6591796875,0.76416015625,0.46630859375,0.46630859375,0.615234375,0.615234375,-0.31982421875,-0.31982421875,-0.234375,-0.234375,0,722.7216796875
865,0.1506499922275545,0.4052734375,0.64453125,0.5322265625,0.6591796875,0.76171875,0.46630859375,0.46630859375,0.615234375,0.615234375,-0.3173828125,-0.3173828125,-0.23681640625,-0.23681640625,0,724.4692993164062
866,0.1508999922275545,0.40283203125,0.64697265625,0.52978515625,0.6591796875,0.76171875,0.46630859375,0.46630859375,0.615234375,0.615234375,-0.31982421875,-0.31982421875,-0.234375,-0.234375,0,724.910888671875
867,0.1511499922275545,0.4052734375,0.64453125,0.5322265625,0.6591796875,0.76171875,0.46630859375,0.46630859375,0.61767578125,0.61767578125,-0.31982421875,-0.31982421875,-0.234375,-0.234375,0,724.8866577148438
868,0.15139999222755451,0.40283203125,0.64453125,0.5322265625,0.6591796875,0.75927734375,0.46630859375,0.46630859375,0.615234375,0.615234375,-0.31982421875,-0.31982421875,-0.234375,-0.234375,0,723.8357543945312
869,0.15164999222755451,0.40283203125,0.64453125,0.52978515625,0.65673828125,0.75927734375,0.46630859375,0.46630859375,0.61767578125,0.61767578125,-0.31982421875,-0.31982421875,-0.234375,-0.234375,0,723.0445556640625
870,0.15189999222755451,0.40283203125,0.64453125,0.52978515625,0.65673828125,0.75927734375,0.46630859375,0.46630859375,0.61767578125,0.61767578125,-0.31982421875,-0.31982421875,-0.234375,-0.234375,0,722.6222534179688
871,0.15214999222755451,0.4052734375,0.64453125,0.52978515625,0.65673828125,0.76171875,0.46630859375,0.46630859375,0.6201171875,0.6201171875,-0.31982421875,-0.31982421875,-0.234375,-0.234375,0,723.3937377929688
872,0.15239999222755451,0.40283203125,0.64453125,0.5322265625,0.65673828125,0.76171875,0.4638671875,0.4638671875,0.62255859375,0.62255859375,-0.32470703125,-0.32470703125,-0.234375,-0.234375,0,723.7362060546875
873,0.15264999222755452,0.400390625,0.64208984375,0.5322265625,0.65673828125,0.76171875,0.4638671875,0.4638671875,0.62255859375,0.62255859375,-0.32470703125,-0.32470703125,-0.234375,-0.234375,0,722.8257446289062
874,0.15289999222755452,0.40283203125,0.64208984375,0.5322265625,0.65673828125,0.75927734375,0.46142578125,0.46142578125,0.62255859375,0.62255859375,-0.322265625,-0.322265625,-0.234375,-0.234375,0,723.3422241210938
875,0.15314999222755452,0.40283203125,0.64453125,0.5322265625,0.65673828125,0.75927734375,0.46142578125,0.46142578125,0.62255859375,0.62255859375,-0.32470703125,-0.32470703125,-0.234375,-0.234375,0,722.254150390625
876,0.15339999222755452,0.40283203125,0.64208984375,0.5322265625,0.65185546875,0.75927734375,0.4638671875,0.4638671875,0.625,0.625,-0.322265625,-0.322265625,-0.234375,-0.234375,0,722.39599609375
877,0.15364999222755452,0.4052734375,0.64208984375,0.5322265625,0.654296875,0.76171875,0.4638671875,0.4638671875,0.625,0.625,-0.322265625,-0.322265625,-0.23193359375,-0.23193359375,0,720.9752807617188
878,0.15389999222755452,0.40283203125,0.64208984375,0.5322265625,0.654296875,0.76171875,0.46142578125,0.46142578125,0.625,0.625,-0.32470703125,-0.32470703125,-0.23193359375,-0.23193359375,0,722.0341186523438
879,0.15414999222755452,0.40283203125,0.6396484375,0.5322265625,0.65185546875,0.75927734375,0.458984375,0.458984375,0.625,0.625,-0.32470703125,-0.32470703125,-0.234375,-0.234375,0,722.5650634765625
880,0.15439999222755452,0.40283203125,0.6396484375,0.5322265625,0.65185546875,0.75927734375,0.458984375,0.458984375,0.62744140625,0.62744140625,-0.32470703125,-0.32470703125,-0.23193359375,-0.23193359375,0,722.5831909179688
881,0.15464999222755452,0.40283203125,0.6396484375,0.5322265625,0.65185546875,0.75927734375,0.458984375,0.458984375,0.62744140625,0.62744140625,-0.32470703125,-0.32470703125,-0.23193359375,-0.23193359375,0,721.8936767578125
882,0.15489999222755452,0.40283203125,0.6396484375,0.5322265625,0.65185546875,0.7568359375,0.458984375,0.458984375,0.62744140625,0.62744140625,-0.32470703125,-0.32470703125,-0.23193359375,-0.23193359375,0,721.6162109375
883,0.15514999222755452,0.400390625,0.6396484375,0.5322265625,0.65185546875,0.7568359375,0.46142578125,0.46142578125,0.62744140625,0.62744140625,-0.32470703125,-0.32470703125,-0.234375,-0.234375,0,720.95654296875
884,0.15539999222755452,0.40283203125,0.6396484375,0.5322265625,0.65185546875,0.76171875,0.458984375,0.458984375,0.6298828125,0.6298828125,-0.3271484375,-0.3271484375,-0.23193359375,-0.23193359375,0,721.225341796875
885,0.15564999222755452,0.4052734375,0.6396484375,0.5322265625,0.65185546875,0.76171875,0.458984375,0.458984375,0.63232421875,0.63232421875,-0.3271484375,-0.3271484375,-0.23193359375,-0.23193359375,0,722.0807495117188
886,0.15589999222755452,0.40283203125,0.6396484375,0.5322265625,0.6494140625,0.76171875,0.45654296875,0.45654296875,0.63232421875,0.63232421875,-0.3271484375,-0.3271484375,-0.23193359375,-0.23193359375,0,722.3646240234375
887,0.15614999222755452,0.40283203125,0.6396484375,0.5322265625,0.6494140625,0.76171875,0.45654296875,0.45654296875,0.63232421875,0.63232421875,-0.3271484375,-0.3271484375,-0.23193359375,-0.23193359375,0,721.6226806640625
888,0.15639999222755452,0.4052734375,0.6396484375,0.53466796875,0.6494140625,0.76171875,0.4541015625,0.4541015625,0.63232421875,0.63232421875,-0.3271484375,-0.3271484375,-0.2294921875,-0.2294921875,0,722.0439453125
889,0.15664999222755452,0.4052734375,0.63720703125,0.53466796875,0.6494140625,0.76171875,0.458984375,0.458984375,0.634765625,0.634765625,-0.3271484375,-0.3271484375,-0.23193359375,-0.23193359375,0,720.657958984375
890,0.15689999222755452,0.4052734375,0.6396484375,0.53466796875,0.64697265625,0.76171875,0.45654296875,0.45654296875,0.63232421875,0.63232421875,-0.3271484375,-0.3271484375,-0.23193359375,-0.23193359375,0,721.220947265625
891,0.15714999222755452,0.4052734375,0.63720703125,0.5322265625,0.64697265625,0.76416015625,0.45654296875,0.45654296875,0.634765625,0.634765625,-0.3271484375,-0.3271484375,-0.23193359375,-0.23193359375,0,721.91796875
892,0.15739999222755452,0.40771484375,0.63720703125,0.53466796875,0.64697265625,0.76171875,0.45654296875,0.45654296875,0.63720703125,0.63720703125,-0.32958984375,-0.32958984375,-0.2294921875,-0.2294921875,0,722.34912109375
893,0.15764999222755452,0.4052734375,0.63720703125,0.5322265625,0.6494140625,0.76171875,0.4541015625,0.4541015625,0.63720703125,0.63720703125,-0.32958984375,-0.32958984375,-0.2294921875,-0.2294921875,0,722.9623413085938
894,0.15789999222755452,0.4052734375,0.63720703125,0.53466796875,0.64697265625,0.76171875,0.4541015625,0.4541015625,0.634765625,0.634765625,-0.32958984375,-0.32958984375,-0.2294921875,-0.2294921875,0,722.8477783203125
895,0.15814999222755452,0.4052734375,0.63720703125,0.53466796875,0.64697265625,0.76171875,0.4541015625,0.4541015625,0.63720703125,0.63720703125,-0.32958984375,-0.32958984375,-0.23193359375,-0.23193359375,0,722.1138916015625
896,0.15839999222755452,0.40283203125,0.63720703125,0.53466796875,0.64697265625,0.76171875,0.4541015625,0.4541015625,0.63720703125,0.63720703125,-0.32958984375,-0.32958984375,-0.23193359375,-0.23193359375,0,722.9140014648438
897,0.15864999222755452,0.4052734375,0.63720703125,0.53466796875,0.64697265625,0.76171875,0.4541015625,0.4541015625,0.6396484375,0.6396484375,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,723.1100463867188
898,0.15889999222755452,0.4052734375,0.634765625,0.537109375,0.64453125,0.76171875,0.45166015625,0.45166015625,0.6396484375,0.6396484375,-0.33203125,-0.33203125,-0.23193359375,-0.23193359375,0,723.4463500976562
899,0.15914999222755452,0.4052734375,0.634765625,0.53466796875,0.64453125,0.76171875,0.45166015625,0.45166015625,0.6396484375,0.6396484375,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,723.7318115234375
900,0.15939999222755452,0.4052734375,0.634765625,0.537109375,0.64453125,0.76171875,0.45166015625,0.45166015625,0.64208984375,0.64208984375,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,722.5302124023438
901,0.15964999222755452,0.4052734375,0.634765625,0.537109375,0.64453125,0.76171875,0.44921875,0.44921875,0.64208984375,0.64208984375,-0.33203125,-0.33203125,-0.22705078125,-0.22705078125,0,721.1017456054688
902,0.15989999222755452,0.4052734375,0.634765625,0.53466796875,0.64453125,0.76171875,0.45166015625,0.45166015625,0.64208984375,0.64208984375,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,721.7130126953125
903,0.16014999222755452,0.4052734375,0.634765625,0.537109375,0.64208984375,0.76171875,0.45166015625,0.45166015625,0.64208984375,0.64208984375,-0.33203125,-0.33203125,-0.22705078125,-0.22705078125,0,721.9869384765625
904,0.16039999222755452,0.4052734375,0.63232421875,0.53466796875,0.64453125,0.76171875,0.45166015625,0.45166015625,0.64453125,0.64453125,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,722.1513061523438
905,0.16064999222755452,0.4052734375,0.63232421875,0.537109375,0.6396484375,0.76171875,0.44921875,0.44921875,0.64453125,0.64453125,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,721.560302734375
906,0.16089999222755452,0.4052734375,0.634765625,0.537109375,0.64208984375,0.76171875,0.44921875,0.44921875,0.64453125,0.64453125,-0.33203125,-0.33203125,-0.22705078125,-0.22705078125,0,721.1768188476562
907,0.16114999222755452,0.4052734375,0.634765625,0.537109375,0.6396484375,0.76171875,0.44921875,0.44921875,0.64453125,0.64453125,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,721.363037109375
908,0.16139999222755452,0.4052734375,0.63232421875,0.53466796875,0.64208984375,0.76171875,0.44921875,0.44921875,0.64453125,0.64453125,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,720.7764892578125
909,0.16164999222755452,0.4052734375,0.63232421875,0.537109375,0.6396484375,0.76171875,0.44921875,0.44921875,0.64453125,0.64453125,-0.33203125,-0.33203125,-0.22705078125,-0.22705078125,0,719.9794311523438
910,0.16189999222755452,0.4052734375,0.6298828125,0.53466796875,0.6396484375,0.76171875,0.45166015625,0.45166015625,0.64453125,0.64453125,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,719.3533935546875
911,0.16214999222755452,0.4052734375,0.6298828125,0.53466796875,0.6396484375,0.76171875,0.45166015625,0.45166015625,0.64453125,0.64453125,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,718.6123046875
912,0.16239999222755452,0.4052734375,0.6298828125,0.537109375,0.63720703125,0.76416015625,0.44921875,0.44921875,0.64453125,0.64453125,-0.33447265625,-0.33447265625,-0.2294921875,-0.2294921875,0,719.34375
913,0.16264999222755452,0.4052734375,0.6298828125,0.537109375,0.63720703125,0.76171875,0.44921875,0.44921875,0.64453125,0.64453125,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,717.2881469726562
914,0.16289999222755452,0.40771484375,0.62744140625,0.537109375,0.63720703125,0.76416015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.33203125,-0.33203125,-0.2294921875,-0.2294921875,0,717.7012329101562
915,0.16314999222755452,0.4052734375,0.62744140625,0.537109375,0.63720703125,0.76416015625,0.44921875,0.44921875,0.64453125,0.64453125,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,716.7100830078125
916,0.16339999222755452,0.4052734375,0.62744140625,0.537109375,0.63720703125,0.76416015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,717.8058471679688
917,0.16364999222755452,0.4052734375,0.625,0.537109375,0.634765625,0.76416015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.33447265625,-0.33447265625,-0.2294921875,-0.2294921875,0,717.1103515625
918,0.16389999222755453,0.4052734375,0.62744140625,0.537109375,0.634765625,0.76416015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.33447265625,-0.33447265625,-0.2294921875,-0.2294921875,0,716.3220825195312
919,0.16414999222755453,0.4052734375,0.62744140625,0.537109375,0.634765625,0.76416015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.33447265625,-0.33447265625,-0.2294921875,-0.2294921875,0,717.1019287109375
920,0.16439999222755453,0.4052734375,0.625,0.537109375,0.634765625,0.76416015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.3369140625,-0.3369140625,-0.224609375,-0.224609375,0,716.32470703125
921,0.16464999222755453,0.4052734375,0.625,0.537109375,0.63232421875,0.76416015625,0.44677734375,0.44677734375,0.6494140625,0.6494140625,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,715.1372680664062
922,0.16489999222755453,0.4052734375,0.625,0.537109375,0.63232421875,0.76416015625,0.44677734375,0.44677734375,0.64697265625,0.64697265625,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,715.4328002929688
923,0.16514999222755453,0.4052734375,0.62255859375,0.537109375,0.63232421875,0.7666015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,715.06396484375
924,0.16539999222755453,0.40771484375,0.62255859375,0.53466796875,0.6298828125,0.7666015625,0.44921875,0.44921875,0.64697265625,0.64697265625,-0.33447265625,-0.33447265625,-0.22705078125,-0.22705078125,0,713.46630859375
925,0.16564999222755453,0.40771484375,0.62255859375,0.53466796875,0.6298828125,0.7666015625,0.44921875,0.44921875,0.65185546875,0.65185546875,-0.3369140625,-0.3369140625,-0.22705078125,-0.22705078125,0,714.5804443359375
926,0.16589999222755453,0.40771484375,0.62255859375,0.537109375,0.6298828125,0.7666015625,0.44921875,0.44921875,0.65185546875,0.65185546875,-0.3369140625,-0.3369140625,-0.22705078125,-0.22705078125,0,713.7515258789062
927,0.16614999222755453,0.40771484375,0.62255859375,0.537109375,0.6298828125,0.76904296875,0.44677734375,0.44677734375,0.6494140625,0.6494140625,-0.3369140625,-0.3369140625,-0.224609375,-0.224609375,0,713.4091796875
928,0.16639999222755453,0.40771484375,0.6201171875,0.53466796875,0.6298828125,0.76904296875,0.4443359375,0.4443359375,0.65185546875,0.65185546875,-0.3369140625,-0.3369140625,-0.224609375,-0.224609375,0,713.4984741210938
929,0.16664999222755453,0.40771484375,0.6201171875,0.537109375,0.6298828125,0.76904296875,0.44677734375,0.44677734375,0.6494140625,0.6494140625,-0.3369140625,-0.3369140625,-0.22705078125,-0.22705078125,0,711.8779907226562
930,0.16689999222755453,0.41015625,0.6201171875,0.537109375,0.62744140625,0.771484375,0.44677734375,0.44677734375,0.6494140625,0.6494140625,-0.3369140625,-0.3369140625,-0.224609375,-0.224609375,0,711.6920776367188
931,0.16714999222755453,0.40771484375,0.6201171875,0.537109375,0.62744140625,0.77392578125,0.44921875,0.44921875,0.65185546875,0.65185546875,-0.3369140625,-0.3369140625,-0.22705078125,-0.22705078125,0,711.221923828125
932,0.16739999222755453,0.41015625,0.6201171875,0.53466796875,0.62744140625,0.77392578125,0.44677734375,0.44677734375,0.65185546875,0.65185546875,-0.3369140625,-0.3369140625,-0.22705078125,-0.22705078125,0,711.636474609375
933,0.16764999222755453,0.41015625,0.61767578125,0.537109375,0.62744140625,0.77392578125,0.44677734375,0.44677734375,0.654296875,0.654296875,-0.3369140625,-0.3369140625,-0.224609375,-0.224609375,0,711.3690185546875
934,0.16789999222755453,0.41015625,0.6201171875,0.537109375,0.62744140625,0.77392578125,0.4443359375,0.4443359375,0.654296875,0.654296875,-0.3369140625,-0.3369140625,-0.224609375,-0.224609375,0,711.0142211914062
935,0.16814999222755453,0.41015625,0.61767578125,0.537109375,0.625,0.77392578125,0.4443359375,0.4443359375,0.65185546875,0.65185546875,-0.3369140625,-0.3369140625,-0.224609375,-0.224609375,0,711.5333251953125
936,0.16839999222755453,0.41015625,0.61767578125,0.537109375,0.625,0.7763671875,0.44677734375,0.44677734375,0.654296875,0.654296875,-0.3369140625,-0.3369140625,-0.22705078125,-0.22705078125,0,711.9407348632812
937,0.16864999222755453,0.41259765625,0.61767578125,0.537109375,0.625,0.78125,0.44677734375,0.44677734375,0.654296875,0.654296875,-0.33935546875,-0.33935546875,-0.224609375,-0.224609375,0,711.777099609375
938,0.16889999222755453,0.4150390625,0.61767578125,0.537109375,0.625,0.78125,0.44189453125,0.44189453125,0.654296875,0.654296875,-0.33935546875,-0.33935546875,-0.224609375,-0.224609375,0,711.6751098632812
939,0.16914999222755453,0.4150390625,0.61767578125,0.537109375,0.625,0.78125,0.4443359375,0.4443359375,0.654296875,0.654296875,-0.33935546875,-0.33935546875,-0.224609375,-0.224609375,0,711.890625
940,0.16939999222755453,0.4150390625,0.61767578125,0.537109375,0.625,0.78125,0.44189453125,0.44189453125,0.65673828125,0.65673828125,-0.33935546875,-0.33935546875,-0.22216796875,-0.22216796875,0,711.154541015625
941,0.16964999222755453,0.4150390625,0.615234375,0.537109375,0.625,0.78125,0.44189453125,0.44189453125,0.65673828125,0.65673828125,-0.33935546875,-0.33935546875,-0.22216796875,-0.22216796875,0,711.6749877929688
942,0.16989999222755453,0.41259765625,0.615234375,0.537109375,0.625,0.78125,0.44189453125,0.44189453125,0.65673828125,0.65673828125,-0.33935546875,-0.33935546875,-0.22216796875,-0.22216796875,0,711.9465942382812
943,0.17014999222755453,0.41259765625,0.615234375,0.53466796875,0.625,0.78369140625,0.44189453125,0.44189453125,0.65673828125,0.65673828125,-0.33935546875,-0.33935546875,-0.224609375,-0.224609375,0,710.4793090820312
944,0.17039999222755453,0.41748046875,0.615234375,0.537109375,0.625,0.78369140625,0.4443359375,0.4443359375,0.65673828125,0.65673828125,-0.33935546875,-0.33935546875,-0.224609375,-0.224609375,0,711.6076049804688
945,0.17064999222755453,0.41748046875,0.61767578125,0.537109375,0.625,0.78857421875,0.44189453125,0.44189453125,0.6591796875,0.6591796875,-0.341796875,-0.341796875,-0.224609375,-0.224609375,0,712.3380737304688
946,0.17089999222755453,0.41748046875,0.615234375,0.537109375,0.625,0.78857421875,0.439453125,0.439453125,0.6591796875,0.6591796875,-0.33935546875,-0.33935546875,-0.22216796875,-0.22216796875,0,711.2609252929688
947,0.17114999222755453,0.41748046875,0.615234375,0.537109375,0.625,0.791015625,0.44189453125,0.44189453125,0.66162109375,0.66162109375,-0.341796875,-0.341796875,-0.22216796875,-0.22216796875,0,712.4251708984375
948,0.17139999222755453,0.41748046875,0.615234375,0.537109375,0.625,0.78857421875,0.439453125,0.439453125,0.6591796875,0.6591796875,-0.341796875,-0.341796875,-0.224609375,-0.224609375,0,711.6148681640625
949,0.17164999222755453,0.41748046875,0.615234375,0.537109375,0.62255859375,0.791015625,0.439453125,0.439453125,0.66162109375,0.66162109375,-0.341796875,-0.341796875,-0.224609375,-0.224609375,0,711.4746704101562
950,0.17189999222755453,0.41748046875,0.615234375,0.537109375,0.625,0.791015625,0.44189453125,0.44189453125,0.66162109375,0.66162109375,-0.341796875,-0.341796875,-0.224609375,-0.224609375,0,712.1226806640625
951,0.17214999222755453,0.419921875,0.615234375,0.537109375,0.625,0.7958984375,0.439453125,0.439453125,0.66162109375,0.66162109375,-0.341796875,-0.341796875,-0.22216796875,-0.22216796875,0,711.3319091796875
952,0.17239999222755453,0.419921875,0.615234375,0.537109375,0.625,0.7958984375,0.439453125,0.439453125,0.66162109375,0.66162109375,-0.341796875,-0.341796875,-0.2197265625,-0.2197265625,0,711.5020141601562
953,0.17264999222755453,0.419921875,0.615234375,0.537109375,0.625,0.7958984375,0.439453125,0.439453125,0.66162109375,0.66162109375,-0.341796875,-0.341796875,-0.2197265625,-0.2197265625,0,711.9295654296875
954,0.17289999222755453,0.419921875,0.615234375,0.53955078125,0.625,0.7958984375,0.43701171875,0.43701171875,0.6640625,0.6640625,-0.341796875,-0.341796875,-0.22216796875,-0.22216796875,0,711.4796142578125
955,0.17314999222755453,0.419921875,0.615234375,0.537109375,0.625,0.7958984375,0.43701171875,0.43701171875,0.6640625,0.6640625,-0.341796875,-0.341796875,-0.22216796875,-0.22216796875,0,712.6282958984375
956,0.17339999222755453,0.419921875,0.615234375,0.537109375,0.625,0.79833984375,0.439453125,0.439453125,0.66162109375,0.66162109375,-0.341796875,-0.341796875,-0.22216796875,-0.22216796875,0,711.8203735351562
957,0.17364999222755453,0.42236328125,0.615234375,0.53955078125,0.625,0.80078125,0.439453125,0.439453125,0.6640625,0.6640625,-0.341796875,-0.341796875,-0.22216796875,-0.22216796875,0,712.3123168945312
958,0.17389999222755453,0.42236328125,0.615234375,0.537109375,0.625,0.80078125,0.43701171875,0.43701171875,0.6640625,0.6640625,-0.34423828125,-0.34423828125,-0.22216796875,-0.22216796875,0,713.1223754882812
959,0.17414999222755453,0.42236328125,0.615234375,0.537109375,0.625,0.80322265625,0.43701171875,0.43701171875,0.6640625,0.6640625,-0.34423828125,-0.34423828125,-0.22216796875,-0.22216796875,0,712.7881469726562
960,0.17439999222755453,0.4248046875,0.615234375,0.53955078125,0.62255859375,0.80078125,0.43701171875,0.43701171875,0.66650390625,0.66650390625,-0.34423828125,-0.34423828125,-0.22216796875,-0.22216796875,0,713.5089721679688
961,0.17464999222755453,0.42236328125,0.615234375,0.537109375,0.62255859375,0.80078125,0.4345703125,0.4345703125,0.66650390625,0.66650390625,-0.34423828125,-0.34423828125,-0.2197265625,-0.2197265625,0,711.93017578125
962,0.17489999222755453,0.4248046875,0.615234375,0.537109375,0.625,0.80078125,0.4345703125,0.4345703125,0.66650390625,0.66650390625,-0.34423828125,-0.34423828125,-0.2197265625,-0.2197265625,0,713.0547485351562
963,0.17514999222755454,0.4248046875,0.615234375,0.53955078125,0.62255859375,0.80322265625,0.4345703125,0.4345703125,0.66650390625,0.66650390625,-0.34423828125,-0.34423828125,-0.2197265625,-0.2197265625,0,711.9818115234375
964,0.17539999222755454,0.42724609375,0.615234375,0.53955078125,0.62255859375,0.810546875,0.4345703125,0.4345703125,0.6689453125,0.6689453125,-0.34423828125,-0.34423828125,-0.2197265625,-0.2197265625,0,712.5726928710938
965,0.17564999222755454,0.42724609375,0.61279296875,0.53955078125,0.625,0.80810546875,0.4345703125,0.4345703125,0.6689453125,0.6689453125,-0.34423828125,-0.34423828125,-0.22216796875,-0.22216796875,0,714.7656860351562
966,0.17589999222755454,0.42724609375,0.615234375,0.5419921875,0.625,0.80810546875,0.43212890625,0.43212890625,0.6689453125,0.6689453125,-0.3466796875,-0.3466796875,-0.2197265625,-0.2197265625,0,713.810302734375
967,0.17614999222755454,0.42724609375,0.615234375,0.53955078125,0.62255859375,0.810546875,0.4345703125,0.4345703125,0.6689453125,0.6689453125,-0.3466796875,-0.3466796875,-0.2197265625,-0.2197265625,0,713.4195556640625
968,0.17639999222755454,0.42724609375,0.61279296875,0.53955078125,0.625,0.80810546875,0.43212890625,0.43212890625,0.6689453125,0.6689453125,-0.3466796875,-0.3466796875,-0.2197265625,-0.2197265625,0,712.1822509765625
969,0.17664999222755454,0.42724609375,0.61279296875,0.53955078125,0.625,0.810546875,0.43212890625,0.43212890625,0.67138671875,0.67138671875,-0.3466796875,-0.3466796875,-0.2197265625,-0.2197265625,0,713.3767700195312
970,0.17689999222755454,0.42724609375,0.61279296875,0.53955078125,0.62255859375,0.81298828125,0.43212890625,0.43212890625,0.6689453125,0.6689453125,-0.3466796875,-0.3466796875,-0.2197265625,-0.2197265625,0,712.6251831054688
971,0.17714999222755454,0.4296875,0.615234375,0.5419921875,0.62255859375,0.81787109375,0.43212890625,0.43212890625,0.67138671875,0.67138671875,-0.3466796875,-0.3466796875,-0.2197265625,-0.2197265625,0,712.077392578125
972,0.17739999222755454,0.4296875,0.61279296875,0.5419921875,0.625,0.81787109375,0.43212890625,0.43212890625,0.67138671875,0.67138671875,-0.3466796875,-0.3466796875,-0.21728515625,-0.21728515625,0,712.669921875
973,0.17764999222755454,0.43212890625,0.61279296875,0.53955078125,0.625,0.8203125,0.4296875,0.4296875,0.673828125,0.673828125,-0.3466796875,-0.3466796875,-0.21728515625,-0.21728515625,0,714.5552368164062
